company_name,year,sales,profit,rprofit,totalassets,totalliabilities,sequity,mnc,psic_5,exporter,nationality,bind,aki_16,
Megaworld Corp.,2020,21.57,7.60,35.22,272.43,108.84,163.59,0,68120,0,Filipino,SERV,REO,
Megaworld Corp.,2021,76.60,52.84,68.99,317.21,111.47,158.50,0,68190,0,Filipino,SERV,REO,
Melco Resorts Leisure (PHP) Corp.,2018,32.65,2.67,8.18,32.85,25.11,7.74,1,92000,0,HK-Chinese,SERV,OTH,
Melco Resorts Leisure (PHP) Corp.,2019,31.36,1.87,5.98,35.92,26.34,9.58,1,92000,0,HK-Chinese,SERV,OTH,
Melco Resorts Leisure (PHP) Corp.,2020,11.29,-5.63,-49.85,31.02,28.86,2.16,1,92000,0,HK-Chinese,SERV,OTH,
Melco Resorts Leisure (PHP) Corp.,2021,13.30,-3.01,-22.64,28.73,29.50,-8.58,1,92000,0,HK-Chinese,SERV,OTH,
Meralco Industrial Engineering Services Corp.,2018,2.23,0.02,0.67,2.90,1.69,1.21,0,42200,0,Filipino,SERV,CNS,
Meralco Industrial Engineering Services Corp.,2019,2.35,-0.35,-14.66,2.97,2.14,0.83,0,42200,0,Filipino,SERV,CNS,
Meralco Industrial Engineering Services Corp.,2020,2.47,0.17,7.06,3.32,2.31,1.00,0,42200,0,Filipino,SERV,CNS,
The Mercantile Insurance Co. Inc.,2020,1.90,0.04,1.95,4.41,3.29,1.12,0,65120,0,Filipino,SERV,FIA,
Mercantile Stores Group Inc.,2018,8.52,0.20,2.29,2.01,2.01,0.00,0,47191,0,Filipino,SERV,TRD,
Mercantile Stores Group Inc.,2019,8.77,0.23,2.62,1.85,1.89,-0.04,0,47191,0,Filipino,SERV,TRD,
Mercantile Stores Group Inc.,2021,4.55,-0.02,-0.46,1.47,1.58,-0.14,0,47711,0,Filipino,SERV,TRD,
Merck Sharp & Dohme (I.A.) LLC.,2018,4.55,-0.02,-0.37,4.16,5.27,-1.11,1,46421,0,American,SERV,TRD,
Merck Sharp & Dohme (I.A.) LLC.,2019,5.35,0.15,2.81,3.51,4.48,-0.97,1,46421,0,American,SERV,TRD,
Merck Sharp & Dohme (I.A.) LLC.,2020,4.66,0.01,0.26,3.39,4.38,-0.99,1,46421,0,American,SERV,TRD,
Merck Sharp & Dohme (I.A.) LLC.,2021,4.72,0.08,1.61,3.28,4.21,-1.02,1,46425,0,American,SERV,TRD,
Mercury Drug Corp.,2018,144.67,3.74,2.58,46.51,39.66,6.85,0,47721,0,Filipino,SERV,TRD,
Mercury Drug Corp.,2019,160.18,4.65,2.90,60.67,55.72,4.95,0,47721,0,Filipino,SERV,TRD,
Mercury Drug Corp.,2020,161.93,4.12,2.54,59.36,57.22,2.15,0,47721,0,Filipino,SERV,TRD,
Mercury Drug Corp.,2021,165.34,3.81,2.30,59.94,56.32,6.74,0,47732,0,Filipino,SERV,TRD,
Mercury Group of Companies Inc.,2018,6.30,5.60,88.86,16.00,3.54,12.46,0,64200,0,Filipino,SERV,FIA,
Mercury Group of Companies Inc.,2020,8.26,7.41,89.71,20.83,6.85,13.99,0,64200,0,Filipino,SERV,FIA,
Mercury Group of Companies Inc.,2021,8.25,7.52,91.18,21.83,7.49,10.51,0,64304,0,Filipino,SERV,FIA,
Meridien Business Leader Inc.,2019,6.06,0.13,2.13,1.49,1.42,0.08,0,47191,0,Filipino,SERV,TRD,
Meridien Business Leader Inc.,2020,2.82,0.14,4.96,1.09,1.17,-0.08,0,47191,0,Filipino,SERV,TRD,
Meridien Business Leader Inc.,2021,3.17,-0.08,-2.59,1.21,1.34,-0.19,0,47711,0,Filipino,SERV,TRD,
Mermac Inc.,2020,2.06,2.05,99.42,2.37,0.95,1.41,0,64200,0,Filipino,SERV,FIA,
MerryMart Consumer Corp.,2020,2.65,0.13,4.90,2.82,0.81,2.01,0,47112,0,Filipino,SERV,TRD,
MerryMart Consumer Corp.,2021,2.67,0.12,4.46,5.64,3.51,0.36,0,47114,0,Filipino,SERV,TRD,
Metrobank Card Corp.,2018,19.10,4.97,26.02,82.80,67.98,14.83,0,64921,0,Filipino,SERV,FIA,
Metrobank Card Corp.,2019,21.35,4.91,23.00,93.81,74.33,19.48,0,64921,0,Filipino,SERV,FIA,
Metro Dragon Steel Corp.,2018,3.83,0.01,0.21,3.64,3.29,0.35,0,24129,0,Filipino,MFG,MFG,
Metro Dragon Steel Corp.,2019,1.94,0.01,0.31,2.39,2.03,0.36,0,24129,0,Filipino,MFG,MFG,
Metro Drug Inc.,2018,30.40,0.69,2.28,10.78,9.68,1.09,1,46421,0,Bahamian,SERV,TRD,
Metro Drug Inc.,2020,33.77,0.51,1.52,12.69,11.32,1.36,1,46421,0,Bahamian,SERV,TRD,
Metro Drug Inc.,2021,34.62,0.27,0.79,12.80,11.51,1.14,1,46425,0,Bahamian,SERV,TRD,
Metro Global Holdings Corp.,2021,2.64,2.62,98.98,3.98,1.35,0.05,0,64304,0,Filipino,SERV,FIA,
Metro Main Star Asia Corp.,2018,8.95,0.23,2.51,2.18,2.10,0.09,0,47191,0,Filipino,SERV,TRD,
Metro Main Star Asia Corp.,2019,9.44,0.25,2.60,2.16,2.08,0.08,0,47191,0,Filipino,SERV,TRD,
Metro Main Star Asia Corp.,2021,4.10,-0.08,-2.03,1.62,1.84,-0.26,0,47711,0,Filipino,SERV,TRD,
Metro Manila Shopping Mecca Corp.,2018,6.93,0.16,2.34,1.56,1.47,0.09,0,47191,0,Filipino,SERV,TRD,
Metro Manila Shopping Mecca Corp.,2019,7.23,0.17,2.36,1.69,1.51,0.18,0,47191,0,Filipino,SERV,TRD,
Metro Manila Shopping Mecca Corp.,2020,3.46,-0.11,-3.06,1.16,1.05,0.11,0,47191,0,Filipino,SERV,TRD,
Metro Manila Shopping Mecca Corp.,2021,3.75,0.00,-0.08,1.45,1.34,0.06,0,47711,0,Filipino,SERV,TRD,
Metro Pacific Holdings Inc.,2019,2.01,2.01,99.90,36.76,38.06,-1.31,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Holdings Inc.,2020,2.11,2.11,99.95,36.76,35.95,0.80,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Investments Corp.,2018,9.74,3.05,31.29,205.52,81.76,123.76,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Investments Corp.,2019,29.58,18.66,63.07,246.01,106.96,139.05,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Investments Corp.,2020,11.41,2.56,22.41,228.84,94.09,134.76,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Investments Corp.,2021,20.60,11.25,54.60,236.08,95.73,45.66,0,64304,0,Filipino,SERV,FIA,
Metro Pacific Resources Inc.,2019,1.88,-10.12,-538.51,21.55,8.19,13.36,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Resources Inc.,2020,2.00,1.93,96.50,29.12,6.26,22.86,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways Corp.,2018,3.17,2.10,66.01,46.27,11.98,34.29,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways Corp.,2019,3.85,2.32,60.40,57.17,20.13,37.04,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways Corp.,2020,3.10,1.68,54.21,59.78,19.20,40.58,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways North Corp.,2018,3.09,2.72,88.20,15.93,4.38,11.55,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways North Corp.,2019,4.15,3.85,92.96,16.20,1.49,14.72,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways North Corp.,2020,2.27,2.12,93.69,15.53,1.41,14.12,0,64200,0,Filipino,SERV,FIA,
Metro Pacific Tollways North Corp.,2021,2.99,2.87,96.25,15.21,0.19,1.31,0,64304,0,Filipino,SERV,FIA,
Metropolitan Bank & Trust Co.,2018,78.81,22.01,27.92,1863.66,1570.90,292.76,0,64191,0,Filipino,SERV,FIA,
Metropolitan Bank & Trust Co.,2019,99.93,28.06,28.08,2087.44,1767.44,319.99,0,64191,0,Filipino,SERV,FIA,
Metropolitan Bank & Trust Co.,2020,113.85,13.83,12.15,2154.00,1829.11,324.89,0,64191,0,Filipino,SERV,FIA,
Metropolitan Bank & Trust Co.,2021,87.45,22.16,25.34,2161.30,1842.11,159.70,0,64192,0,Filipino,SERV,FIA,
Metropolitan Waterworks and Sewerage System,2021,7.77,-0.16,-2.11,247.42,200.21,7.14,0,84130,0,Filipino,SERV,PUB,
Metro Retail Stores Group Inc.,2018,33.77,0.97,2.86,13.87,5.17,8.70,0,47191,0,Filipino,SERV,TRD,
Metro Retail Stores Group Inc.,2019,37.76,0.78,2.06,23.37,14.13,9.24,0,47191,0,Filipino,SERV,TRD,
Metro Retail Stores Group Inc.,2020,31.71,-0.45,-1.42,21.37,12.84,8.54,0,47191,0,Filipino,SERV,TRD,
Metro Retail Stores Group Inc.,2021,31.46,-0.32,-1.01,19.44,11.26,2.37,0,47711,0,Filipino,SERV,TRD,
Metro Stonerich Corp.,2020,1.78,0.07,3.82,3.90,3.01,0.89,0,42900,0,Filipino,SERV,CNS,
MetroWorks ICT Construction Inc.,2019,5.25,0.55,10.43,6.03,5.48,0.55,0,61203,0,Filipino,SERV,IAC,
MetroWorks ICT Construction Inc.,2020,7.66,0.63,8.22,6.09,5.84,0.26,0,61203,0,Filipino,SERV,IAC,
MetroWorks ICT Construction Inc.,2021,3.73,0.34,8.99,3.82,3.23,0.59,0,61300,0,Filipino,SERV,IAC,
Michel J. Lhuillier Financial Services Pawnshops Inc.,2018,2.87,0.43,14.94,5.75,1.69,4.06,0,64930,0,Filipino,SERV,FIA,
Michel J. Lhuillier Financial Services Pawnshops Inc.,2019,2.54,0.43,16.79,6.98,2.49,4.49,0,64930,0,Filipino,SERV,FIA,
Michel J. Lhuillier Financial Services Pawnshops Inc.,2020,2.61,0.31,11.84,11.61,6.81,4.80,0,64930,0,Filipino,SERV,FIA,
Michel J. Lhuillier Financial Services Pawnshops Inc.,2021,3.62,0.65,17.96,14.35,9.18,4.85,0,64996,0,Filipino,SERV,FIA,
Micro-D International Inc.,2021,2.81,0.18,6.26,3.31,2.73,0.46,0,62090,0,Filipino,SERV,IAC,
Microchip Technology Operations (Philippines) Corp.,2018,3.30,0.32,9.58,1.23,0.28,0.95,1,71200,0,American,SERV,PRO,
Microchip Technology Operations (Philippines) Corp.,2020,2.18,0.12,5.32,1.81,0.56,1.24,1,26200,1,American,MFG,MFG,
Microchip Technology Operations (Philippines) Corp.,2021,2.70,0.16,5.73,1.88,0.54,1.26,1,26300,1,American,MFG,MFG,
Micro Dragon Petroleum Inc.,2018,13.26,0.01,0.08,2.15,1.93,0.22,0,46610,0,Filipino,SERV,TRD,
Micro Dragon Petroleum Inc.,2019,16.45,0.02,0.10,1.98,1.75,0.24,0,46610,0,Filipino,SERV,TRD,
Micro Dragon Petroleum Inc.,2020,4.81,-0.01,-0.10,3.56,3.30,0.26,0,46610,0,Filipino,SERV,TRD,
Micro Dragon Petroleum Inc.,2021,6.20,0.02,0.34,3.81,3.53,0.23,0,46639,0,Filipino,SERV,TRD,
MicroSourcing Philippines Inc.,2018,2.62,0.20,7.48,1.16,0.36,0.81,0,82229,0,Filipino,SERV,PRO,
MicroSourcing Philippines Inc.,2019,3.02,0.17,5.73,1.32,0.34,0.97,1,82229,0,Australian,SERV,PRO,
MicroSourcing Philippines Inc.,2020,3.27,0.23,6.88,1.45,0.87,0.58,1,82229,1,Australian,SERV,PRO,
MicroSourcing Philippines Inc.,2021,3.12,0.27,8.67,1.54,0.68,0.82,1,84120,1,Australian,SERV,PUB,
Milaor Trading Corp.,2018,4.22,0.01,0.33,0.78,0.59,0.20,0,46102,0,Filipino,SERV,TRD,
Milaor Trading Corp.,2019,4.15,0.02,0.41,0.94,0.65,0.28,0,46102,0,Filipino,SERV,TRD,
Milaor Trading Corp.,2020,4.82,0.02,0.35,0.87,0.57,0.30,0,46102,0,Filipino,SERV,TRD,
Milaor Trading Corp.,2021,5.13,0.07,1.37,0.87,0.44,0.33,0,46105,0,Filipino,SERV,TRD,
Millennium Distribution System Inc.,2018,3.89,0.01,0.21,0.79,0.72,0.07,0,46105,0,Filipino,SERV,TRD,
Millennium Distribution System Inc.,2019,3.53,0.02,0.42,0.55,0.47,0.08,0,46105,0,Filipino,SERV,TRD,
Millennium Distribution System Inc.,2020,3.06,0.01,0.29,0.51,0.42,0.09,0,46105,0,Filipino,SERV,TRD,
Millennium Distribution System Inc.,2021,3.22,0.02,0.59,0.59,0.49,0.06,0,47111,0,Filipino,SERV,TRD,
Millennium Erectors Corp.,2018,2.95,0.13,4.48,1.55,0.65,0.90,0,42900,0,Filipino,SERV,CNS,
Millennium Erectors Corp.,2019,2.16,0.08,3.48,1.82,0.85,0.97,0,42900,0,Filipino,SERV,CNS,
Mindanao Corrugated Fibreboard Inc.,2020,1.70,0.05,2.82,2.32,0.27,2.05,0,17020,0,Filipino,MFG,MFG,
Mindanao Shopping Destination Corp.,2019,2.30,0.08,3.35,0.51,0.48,0.04,0,47191,0,Filipino,SERV,TRD,
Minebea Philippines Inc.,2019,1.89,-0.36,-18.85,1.40,1.27,0.13,1,27111,1,Japanese,MFG,MFG,
Minebea Philippines Inc.,2020,1.58,0.15,9.35,1.62,1.35,0.27,1,27111,1,Japanese,MFG,MFG,
Minergy Power Corp.,2021,5.66,0.58,10.18,20.69,12.28,1.52,0,35102,0,Filipino,SERV,EWS,
Mitsuba Philippines Corp.,2018,18.50,0.08,0.44,8.85,3.03,5.83,1,29302,1,Japanese,MFG,MFG,
Mitsuba Philippines Corp.,2019,15.75,0.55,3.47,9.20,3.03,6.17,1,29302,1,Japanese,MFG,MFG,
Mitsuba Philippines Corp.,2020,12.82,0.22,1.71,9.52,3.44,6.07,1,29302,1,Japanese,MFG,MFG,
Mitsuba Philippines Corp.,2021,13.08,-0.30,-2.31,9.55,3.32,0.44,1,30309,1,Japanese,MFG,MFG,
Mitsubishi Motors Philippines Corp.,2018,50.58,-0.73,-1.45,28.80,26.75,2.05,1,29100,0,Japanese,MFG,MFG,
Mitsubishi Motors Philippines Corp.,2019,50.66,2.41,4.77,23.85,19.31,4.53,1,29100,0,Japanese,MFG,MFG,
Mitsubishi Motors Philippines Corp.,2020,25.07,-1.03,-4.11,25.50,21.89,3.62,1,29100,0,Japanese,MFG,MFG,
Mitsubishi Motors Philippines Corp.,2021,29.51,1.23,4.17,24.42,19.49,3.71,1,29302,0,Japanese,MFG,MFG,
Mitsumi Philippines Inc.,2018,3.02,0.09,2.98,3.25,0.95,2.30,1,26120,1,Japanese,MFG,MFG,
Mitsumi Philippines Inc.,2020,1.96,-0.09,-4.33,3.23,1.43,1.80,1,26120,1,Japanese,MFG,MFG,
Mitsumi Philippines Inc.,2021,2.36,-0.01,-0.34,3.38,1.47,0.21,1,26200,0,Japanese,MFG,MFG,
Mizuho Bank Ltd. – Manila Branch,2018,3.23,0.43,13.27,75.84,68.97,6.87,1,64191,0,Japanese,SERV,FIA,
Mizuho Bank Ltd. – Manila Branch,2019,3.59,0.81,22.50,83.37,72.51,10.86,1,64191,0,Japanese,SERV,FIA,
Mizuho Bank Ltd. – Manila Branch,2020,2.47,0.86,34.64,93.68,81.96,11.72,1,64191,0,Japanese,SERV,FIA,
MM Steel Service Center Corp.,2018,3.00,0.19,6.40,1.67,1.00,0.67,1,24129,0,Japanese,MFG,MFG,
MM Steel Service Center Corp.,2019,2.89,0.16,5.53,1.69,1.07,0.62,1,24129,0,Japanese,MFG,MFG,
MM Steel Service Center Corp.,2020,2.24,0.10,4.43,1.55,1.03,0.53,1,24129,0,Japanese,MFG,MFG,
MM Steel Service Center Corp.,2021,3.02,0.19,6.17,1.97,1.32,0.52,1,24210,1,Japanese,MFG,MFG,
Molex Integrated Products Philippines Inc.,2018,3.03,0.39,12.76,2.98,1.71,1.27,1,27310,1,American,MFG,MFG,
Molex Integrated Products Philippines Inc.,2019,3.63,0.19,5.26,3.42,1.96,1.46,1,27310,1,American,MFG,MFG,
Molex Integrated Products Philippines Inc.,2020,4.26,0.13,3.14,3.88,2.30,1.59,1,27310,1,American,MFG,MFG,
Molex Integrated Products Philippines Inc.,2021,7.01,0.26,3.64,6.31,1.71,0.51,1,27320,1,American,MFG,MFG,
Monark Equipment Corp.,2018,11.96,0.45,3.75,13.97,9.15,4.82,0,46592,0,Filipino,SERV,TRD,
Monark Equipment Corp.,2019,10.45,0.07,0.69,11.64,6.97,4.67,0,46592,0,Filipino,SERV,TRD,
Monark Equipment Corp.,2020,8.00,0.08,1.01,10.22,5.51,4.71,0,46592,0,Filipino,SERV,TRD,
Monark Equipment Corp.,2021,8.31,0.26,3.11,10.48,5.59,2.54,0,46594,0,Filipino,SERV,TRD,
Mondelez Philippines Inc.,2018,16.45,1.36,8.27,6.96,5.22,1.74,1,10540,0,American,MFG,MFG,
Mondelez Philippines Inc.,2019,17.28,1.25,7.24,8.42,5.63,2.79,1,10540,0,American,MFG,MFG,
Mondelez Philippines Inc.,2020,19.76,2.04,10.30,9.70,6.68,3.02,1,10540,0,American,MFG,MFG,
Mondelez Philippines Inc.,2021,17.86,1.61,9.02,10.50,7.49,1.24,1,10550,0,American,MFG,MFG,
Monde M.Y. San Corp.,2018,10.01,1.93,19.27,5.63,1.43,4.19,0,10712,0,Filipino,MFG,MFG,
Monde M.Y. San Corp.,2020,10.07,1.98,19.62,6.29,2.32,3.97,0,10712,0,Filipino,MFG,MFG,
Monde M.Y. San Corp.,2021,10.59,2.07,19.53,6.49,2.43,2.67,0,10714,1,Filipino,MFG,MFG,
Monde Nissin Corp.,2018,48.46,1.02,2.09,66.96,49.43,17.53,0,10740,0,Filipino,MFG,MFG,
Monde Nissin Corp.,2020,54.20,6.69,12.34,62.49,41.77,20.72,0,10740,0,Filipino,MFG,MFG,
Monde Nissin Corp.,2021,54.14,2.90,5.36,76.99,14.50,7.26,0,10796,0,Filipino,MFG,MFG,
Monocrete Construction Philippines Inc.,2021,4.59,0.05,1.04,16.63,11.79,1.05,0,42100,0,Filipino,SERV,CNS,
Monolith Construction & Development Corp.,2018,5.30,0.15,2.87,4.00,3.20,0.80,0,41002,0,Filipino,SERV,CNS,
Monolith Construction & Development Corp.,2020,5.43,0.03,0.59,3.97,3.09,0.88,0,41002,0,Filipino,SERV,CNS,
Monolith Construction & Development Corp.,2021,5.01,0.04,0.76,4.09,3.18,0.41,0,42100,0,Filipino,SERV,CNS,
Monte Oro Grid Resources Corp.,2018,5.40,5.38,99.50,14.21,0.00,14.21,0,64200,0,Filipino,SERV,FIA,
Monte Oro Grid Resources Corp.,2019,4.51,4.48,99.40,14.21,0.00,14.21,0,64200,0,Filipino,SERV,FIA,
Monte Oro Grid Resources Corp.,2020,3.61,3.57,99.00,14.21,0.00,14.21,0,64200,0,Filipino,SERV,FIA,
Monte Oro Grid Resources Corp.,2021,3.60,3.58,99.28,14.20,0.00,0.36,0,64304,0,Filipino,SERV,FIA,
Montosco Inc.,2019,8.19,1.11,13.55,5.53,2.12,3.40,0,46309,0,Filipino,SERV,TRD,
Montosco Inc.,2020,6.13,1.07,17.47,5.80,1.52,4.27,0,46309,0,Filipino,SERV,TRD,
Montosco Inc.,2021,8.66,1.42,16.43,6.99,1.62,4.63,0,46309,0,Filipino,SERV,TRD,
Moog Controls Corp.,2020,11.77,-1.75,-14.90,10.12,9.41,0.71,1,30300,1,American,MFG,MFG,
Moog Controls Corp.,2021,8.84,0.08,0.86,9.14,8.26,-1.72,1,30911,1,American,MFG,MFG,
Morning Star Milling Corp.,2018,2.46,0.18,7.31,4.15,0.46,3.68,0,10622,0,Filipino,MFG,MFG,
Morning Star Milling Corp.,2019,2.44,0.20,8.08,4.57,0.69,3.88,0,10622,0,Filipino,MFG,MFG,
Motorace Philippines Inc.,2021,4.75,0.04,0.90,2.40,2.15,0.18,0,46101,0,Filipino,SERV,TRD,
Motortrade Nationwide Corp.,2018,14.86,0.36,2.44,5.19,3.64,1.55,0,45401,0,Filipino,SERV,TRD,
Motortrade Nationwide Corp.,2019,18.11,0.64,3.52,6.52,5.11,1.41,0,45401,0,Filipino,SERV,TRD,
Motortrade Nationwide Corp.,2020,16.32,0.99,6.08,6.48,4.62,1.86,0,45401,0,Filipino,SERV,TRD,
Motortrade Nationwide Corp.,2021,18.44,1.15,6.21,6.33,4.01,0.26,0,46101,0,Filipino,SERV,TRD,
MP Cala Holdings Inc.,2018,2.76,-0.03,-1.09,26.99,21.61,5.38,0,64200,0,Filipino,SERV,FIA,
MP Cala Holdings Inc.,2019,3.65,-0.03,-0.71,32.65,23.47,9.18,0,64200,0,Filipino,SERV,FIA,
MP Cala Holdings Inc.,2020,2.77,-0.13,-4.54,37.38,28.34,9.05,0,52213,0,Filipino,SERV,TAS,
M Philippines Inc.,2018,4.57,0.21,4.56,2.12,1.33,0.78,1,32999,0,American,MFG,MFG,
M Philippines Inc.,2019,4.58,0.30,6.60,2.50,1.52,0.98,1,32999,0,American,MFG,MFG,
M Philippines Inc.,2020,3.52,0.20,5.54,2.69,1.67,1.02,1,32999,0,American,MFG,MFG,
M Philippines Inc.,2021,4.27,0.19,4.38,2.37,1.29,0.96,1,33153,0,American,MFG,MFG,
Multiflex RNC Phils. Inc.,2018,2.79,0.07,2.62,1.90,0.89,1.01,0,29302,0,Filipino,MFG,MFG,
Multiflex RNC Phils. Inc.,2019,2.98,0.07,2.45,1.85,0.65,1.20,0,29302,0,Filipino,MFG,MFG,
Multiflex RNC Phils. Inc.,2020,2.62,0.05,1.83,1.95,0.33,1.62,0,29302,0,Filipino,MFG,MFG,
Multiflex RNC Phils. Inc.,2021,4.18,0.13,3.11,1.87,0.12,0.30,0,30309,0,Filipino,MFG,MFG,
Muramoto Audio-Visual Philippines Inc.,2018,5.11,0.02,0.35,2.43,0.40,2.03,1,26400,1,Japanese,MFG,MFG,
Muramoto Audio-Visual Philippines Inc.,2019,5.03,0.04,0.81,2.20,0.37,1.83,1,26400,1,Japanese,MFG,MFG,
Muramoto Audio-Visual Philippines Inc.,2020,3.76,-0.09,-2.47,1.96,0.46,1.50,1,26400,1,Japanese,MFG,MFG,
Muramoto Audio-Visual Philippines Inc.,2021,3.22,-0.03,-1.02,1.81,0.31,0.95,1,26701,1,Japanese,MFG,MFG,
Murata Electronics Philippines Inc.,2018,4.36,0.18,4.15,2.59,1.02,1.57,1,46523,1,Japanese,SERV,TRD,
Murata Electronics Philippines Inc.,2019,4.44,0.31,6.94,2.92,1.10,1.82,1,46523,1,Japanese,SERV,TRD,
Murata Electronics Philippines Inc.,2020,4.59,0.24,5.29,2.97,1.00,1.97,1,46523,1,Japanese,SERV,TRD,
Murata Electronics Philippines Inc.,2021,5.37,0.21,3.97,3.65,1.32,2.18,1,26200,1,Japanese,MFG,MFG,
MyGas Petroleum Corp.,2019,2.13,0.01,0.61,0.61,0.46,0.15,0,47300,0,Filipino,SERV,TRD,
MyGas Petroleum Corp.,2020,1.78,0.00,0.17,0.58,0.43,0.15,0,47300,0,Filipino,SERV,TRD,
My Solid Technologies & Devices Corp.,2018,2.47,-0.16,-6.57,1.79,1.48,0.31,0,46526,0,Filipino,SERV,TRD,
MyTaxi.PH Inc.,2020,2.24,0.28,12.65,4.91,12.52,-7.62,0,49323,0,Filipino,SERV,TAS,
Nagase Philippines International Services Corp.,2018,2.45,0.00,-0.04,1.20,1.11,0.09,1,46691,1,Japanese,SERV,TRD,
Nagase Philippines International Services Corp.,2020,2.14,-0.02,-1.03,1.21,1.19,0.02,1,46691,1,Japanese,SERV,TRD,
Nagase Philippines International Services Corp.,2021,3.50,0.10,2.75,2.06,1.94,0.08,1,20134,1,Japanese,MFG,MFG,
Nanox Philippines Inc.,2020,8.12,0.18,2.16,6.81,1.46,5.35,1,26200,1,Japanese,MFG,MFG,
Nanox Philippines Inc.,2021,9.39,0.23,2.43,7.07,1.61,5.04,1,26300,1,Japanese,MFG,MFG,
Natasha Sales & Marketing Corp.,2019,2.06,0.04,1.75,2.19,2.13,0.06,0,46412,0,Filipino,SERV,TRD,
Natasha Sales & Marketing Corp.,2020,1.71,-0.06,-3.40,2.09,2.11,-0.02,0,46412,0,Filipino,SERV,TRD,
National Book Store Inc.,2018,4.97,0.09,1.77,11.01,4.28,6.73,0,47610,0,Filipino,SERV,TRD,
National Book Store Inc.,2019,3.93,-0.10,-2.54,10.72,4.07,6.65,0,47610,0,Filipino,SERV,TRD,
National Development Co.,2021,2.91,2.45,84.02,25.79,5.65,11.47,0,85402,0,Filipino,SERV,EDU,
National Food Authority,2021,24.89,4.86,19.55,41.74,165.92,-129.18,0,84130,0,Filipino,SERV,PUB,
National Grid Corporation of the Philippines,2018,45.83,20.98,45.78,263.48,199.73,63.76,0,35100,0,Filipino,SERV,EWS,
National Grid Corporation of the Philippines,2019,45.79,20.03,43.74,296.61,228.03,68.59,0,35100,0,Filipino,SERV,EWS,
National Grid Corporation of the Philippines,2020,49.25,23.50,47.71,333.61,253.72,79.90,0,35100,0,Filipino,SERV,EWS,
National Grid Corporation of the Philippines,2021,89.47,23.12,25.85,357.72,266.59,44.56,0,35103,0,Filipino,SERV,EWS,
National Power Corp.,2018,17.79,1.73,9.71,48.95,19.79,29.16,0,35100,0,Filipino,SERV,EWS,
National Power Corp.,2019,19.84,3.19,16.10,48.18,17.32,30.86,0,35100,0,Filipino,SERV,EWS,
National Power Corp.,2020,15.68,2.52,16.09,46.65,17.66,28.99,0,35100,0,Filipino,SERV,EWS,
National Power Corp.,2021,21.76,2.45,11.26,47.40,19.08,1.26,0,35102,0,Filipino,SERV,EWS,
National Reinsurance Corporation of the Philippines,2018,2.96,0.15,5.04,13.87,9.05,4.83,0,65200,0,Filipino,SERV,FIA,
National Reinsurance Corporation of the Philippines,2019,3.71,0.16,4.23,14.98,9.62,5.36,0,65200,0,Filipino,SERV,FIA,
National Reinsurance Corporation of the Philippines,2020,4.03,0.12,2.98,15.88,10.13,5.75,0,65200,0,Filipino,SERV,FIA,
National Reinsurance Corporation of the Philippines,2021,3.29,0.14,4.31,16.72,11.06,0.67,0,66231,0,Filipino,SERV,FIA,
Natrapharm Inc.,2018,3.11,0.11,3.44,1.79,1.15,0.65,0,47721,0,Filipino,SERV,TRD,
Natrapharm Inc.,2021,2.93,0.15,5.16,2.65,1.55,1.11,0,47732,0,Filipino,SERV,TRD,
Neltex Development Co. Inc.,2018,2.54,0.27,10.61,2.52,0.93,1.59,0,22204,0,Filipino,MFG,MFG,
Neltex Development Co. Inc.,2019,2.43,0.30,12.12,2.67,0.86,1.81,0,22204,0,Filipino,MFG,MFG,
Neovia Philippines Inc.,2019,5.48,0.24,4.38,4.77,2.98,1.79,1,10800,1,American,MFG,MFG,
Neovia Philippines Inc.,2020,11.98,0.71,5.90,4.65,2.16,2.49,1,10800,1,American,MFG,MFG,
Neovia Philippines Inc.,2021,14.25,0.47,3.32,5.51,2.55,1.79,1,11010,1,American,MFG,MFG,
Nestlé Philippines Inc.,2018,121.24,15.00,12.37,52.84,45.45,7.39,1,10799,0,Swiss,MFG,MFG,
Nestlé Philippines Inc.,2019,125.10,15.78,12.61,52.84,45.08,7.77,1,10799,0,Swiss,MFG,MFG,
Nestlé Philippines Inc.,2020,135.74,24.47,18.03,57.37,52.38,5.00,1,10799,0,Swiss,MFG,MFG,
Nestlé Philippines Inc.,2021,134.25,23.24,17.31,58.46,52.77,2.99,1,10800,0,Swiss,MFG,MFG,
New Carmar Manufacturing Inc.,2018,2.35,0.14,5.92,7.00,2.16,4.85,0,24129,0,Filipino,MFG,MFG,
New Carmar Manufacturing Inc.,2019,2.07,0.14,6.56,7.81,2.20,5.62,0,24129,0,Filipino,MFG,MFG,
